GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
0500000US01003,01003,"Baldwin County, Alabama",42.6,1.0,40.5,1.5,44.3,0.8
0500000US01015,01015,"Calhoun County, Alabama",39.4,1.2,37.8,1.8,40.7,1.3
0500000US01043,01043,"Cullman County, Alabama",41.5,1.3,40.4,0.8,43.2,1.0
0500000US01049,01049,"DeKalb County, Alabama",38.7,1.0,38.7,1.7,38.7,1.3
0500000US01051,01051,"Elmore County, Alabama",38.8,0.7,38.3,0.9,40.3,1.6
0500000US01055,01055,"Etowah County, Alabama",41.2,0.9,40.5,0.7,42.7,1.6
0500000US01069,01069,"Houston County, Alabama",39.9,0.6,37.6,0.6,41.6,0.6
0500000US01073,01073,"Jefferson County, Alabama",37.6,0.3,36.1,0.3,38.8,0.4
0500000US01077,01077,"Lauderdale County, Alabama",40.9,1.3,40.3,2.2,41.9,2.2
0500000US01081,01081,"Lee County, Alabama",31.8,0.6,30.8,0.8,33.0,1.4
0500000US01083,01083,"Limestone County, Alabama",39.2,1.4,37.7,1.3,41.2,1.9
0500000US01089,01089,"Madison County, Alabama",38.7,0.5,37.0,0.6,40.1,0.6
0500000US01095,01095,"Marshall County, Alabama",38.1,1.3,36.5,1.2,40.2,2.3
0500000US01097,01097,"Mobile County, Alabama",38.2,0.5,36.9,0.5,39.2,0.5
0500000US01101,01101,"Montgomery County, Alabama",36.6,0.3,34.8,0.4,38.2,0.7
0500000US01103,01103,"Morgan County, Alabama",39.9,0.7,37.6,1.4,41.9,1.6
0500000US01115,01115,"St. Clair County, Alabama",40.7,1.4,39.2,1.7,42.1,1.3
0500000US01117,01117,"Shelby County, Alabama",39.3,0.6,38.2,0.7,40.3,0.5
0500000US01121,01121,"Talladega County, Alabama",40.3,1.6,38.6,1.8,42.5,2.2
0500000US01125,01125,"Tuscaloosa County, Alabama",32.6,0.6,31.4,0.5,34.4,0.7
0500000US01127,01127,"Walker County, Alabama",43.2,1.1,40.6,3.2,44.2,0.9
0500000US02020,02020,"Anchorage Municipality, Alaska",34.0,0.3,33.1,0.4,35.0,0.6
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",30.7,0.6,30.8,2.2,30.7,0.6
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",35.2,0.2,34.9,0.6,35.9,0.4
0500000US04001,04001,"Apache County, Arizona",34.8,0.5,32.7,1.4,35.9,1.3
0500000US04003,04003,"Cochise County, Arizona",41.6,1.0,39.2,1.7,44.1,1.1
0500000US04005,04005,"Coconino County, Arizona",31.6,0.9,31.1,1.2,32.3,1.1
0500000US04013,04013,"Maricopa County, Arizona",36.4,0.2,35.3,0.1,37.6,0.2
0500000US04015,04015,"Mohave County, Arizona",51.4,0.6,50.6,0.4,52.1,0.6
0500000US04017,04017,"Navajo County, Arizona",38.1,0.7,35.4,0.3,39.7,0.8
0500000US04019,04019,"Pima County, Arizona",38.5,0.3,37.2,0.3,40.1,0.4
0500000US04021,04021,"Pinal County, Arizona",39.6,0.5,38.1,0.6,40.8,0.5
0500000US04025,04025,"Yavapai County, Arizona",53.6,0.3,52.1,0.7,55.3,0.3
0500000US04027,04027,"Yuma County, Arizona",34.7,0.3,33.0,0.8,36.7,0.6
0500000US05007,05007,"Benton County, Arkansas",35.5,0.3,34.5,0.3,36.4,0.6
0500000US05031,05031,"Craighead County, Arkansas",34.6,1.1,33.4,1.4,36.0,1.5
0500000US05045,05045,"Faulkner County, Arkansas",33.0,0.6,32.3,0.8,34.3,1.0
0500000US05051,05051,"Garland County, Arkansas",45.2,0.5,42.8,2.1,46.9,1.6
0500000US05069,05069,"Jefferson County, Arkansas",38.8,0.8,36.6,1.3,42.1,3.5
0500000US05085,05085,"Lonoke County, Arkansas",35.9,0.6,35.8,0.8,36.0,1.1
0500000US05119,05119,"Pulaski County, Arkansas",37.4,0.4,35.8,0.4,38.9,0.8
0500000US05125,05125,"Saline County, Arkansas",38.9,0.8,37.3,0.8,40.4,0.6
0500000US05131,05131,"Sebastian County, Arkansas",37.9,1.3,37.1,1.0,39.9,2.1
0500000US05143,05143,"Washington County, Arkansas",32.3,0.5,31.3,0.6,33.8,0.7
0500000US05145,05145,"White County, Arkansas",37.4,1.0,36.5,1.1,38.3,0.5
0500000US06001,06001,"Alameda County, California",37.6,0.2,36.6,0.2,38.5,0.2
0500000US06007,06007,"Butte County, California",37.3,0.5,35.9,0.4,38.5,0.6
0500000US06013,06013,"Contra Costa County, California",39.7,0.2,38.5,0.3,41.0,0.3
0500000US06017,06017,"El Dorado County, California",45.7,0.5,44.7,0.5,47.3,0.7
0500000US06019,06019,"Fresno County, California",32.3,0.2,31.4,0.3,33.3,0.2
0500000US06023,06023,"Humboldt County, California",39.9,0.8,39.4,2.1,40.1,1.4
0500000US06025,06025,"Imperial County, California",32.5,0.5,30.9,0.7,34.1,0.7
0500000US06029,06029,"Kern County, California",31.6,0.3,31.2,0.2,32.1,0.4
0500000US06031,06031,"Kings County, California",32.2,0.5,32.5,0.8,31.8,0.7
0500000US06033,06033,"Lake County, California",47.3,1.3,47.1,2.1,47.8,1.7
0500000US06037,06037,"Los Angeles County, California",36.6,0.1,35.4,0.1,37.7,0.2
0500000US06039,06039,"Madera County, California",34.1,0.5,32.6,0.8,35.5,0.9
0500000US06041,06041,"Marin County, California",46.7,0.4,45.4,0.4,48.2,0.4
0500000US06045,06045,"Mendocino County, California",42.7,0.9,42.1,3.5,43.4,1.6
0500000US06047,06047,"Merced County, California",31.4,0.4,30.8,0.5,31.9,0.7
0500000US06053,06053,"Monterey County, California",34.3,0.3,33.8,0.3,35.1,0.2
0500000US06055,06055,"Napa County, California",41.4,0.7,38.8,1.1,43.0,0.8
0500000US06057,06057,"Nevada County, California",51.3,0.9,49.5,1.1,52.6,0.6
0500000US06059,06059,"Orange County, California",37.9,0.2,36.7,0.2,39.3,0.2
0500000US06061,06061,"Placer County, California",42.1,0.4,40.2,0.7,43.4,0.3
0500000US06065,06065,"Riverside County, California",35.6,0.1,34.7,0.1,36.4,0.2
0500000US06067,06067,"Sacramento County, California",36.3,0.2,35.0,0.1,37.6,0.3
0500000US06071,06071,"San Bernardino County, California",33.4,0.1,32.3,0.2,34.5,0.2
0500000US06073,06073,"San Diego County, California",35.8,0.1,34.6,0.2,37.4,0.2
0500000US06075,06075,"San Francisco County, California",38.3,0.2,38.0,0.3,38.6,0.3
0500000US06077,06077,"San Joaquin County, California",34.3,0.1,33.2,0.4,35.6,0.2
0500000US06079,06079,"San Luis Obispo County, California",39.6,0.6,37.3,0.6,41.4,0.4
0500000US06081,06081,"San Mateo County, California",39.9,0.3,38.4,0.3,41.5,0.3
0500000US06083,06083,"Santa Barbara County, California",33.8,0.4,32.4,0.4,35.1,0.2
0500000US06085,06085,"Santa Clara County, California",37.1,0.2,36.0,0.2,38.4,0.2
0500000US06087,06087,"Santa Cruz County, California",37.8,0.4,37.1,0.4,39.0,0.8
0500000US06089,06089,"Shasta County, California",42.2,0.9,39.3,1.4,43.8,0.5
0500000US06095,06095,"Solano County, California",37.8,0.3,36.5,0.4,39.7,0.4
0500000US06097,06097,"Sonoma County, California",41.8,0.5,40.3,0.4,43.4,0.3
0500000US06099,06099,"Stanislaus County, California",34.1,0.3,32.5,0.3,35.3,0.3
0500000US06101,06101,"Sutter County, California",35.8,1.2,33.3,1.1,39.4,1.6
0500000US06107,06107,"Tulare County, California",30.9,0.3,30.4,0.2,31.7,0.5
0500000US06111,06111,"Ventura County, California",38.2,0.3,36.7,0.4,39.7,0.5
0500000US06113,06113,"Yolo County, California",31.0,0.6,30.5,0.5,31.5,0.9
0500000US06115,06115,"Yuba County, California",34.0,1.3,33.2,1.9,34.4,1.3
0500000US08001,08001,"Adams County, Colorado",33.8,0.2,33.0,0.4,34.5,0.2
0500000US08005,08005,"Arapahoe County, Colorado",36.7,0.3,35.4,0.1,38.0,0.3
0500000US08013,08013,"Boulder County, Colorado",36.5,0.4,35.2,0.2,37.9,0.5
0500000US08014,08014,"Broomfield County, Colorado",38.4,1.0,36.1,1.6,40.3,1.1
0500000US08031,08031,"Denver County, Colorado",34.5,0.2,34.3,0.2,34.8,0.1
0500000US08035,08035,"Douglas County, Colorado",38.9,0.4,38.0,0.3,39.8,0.5
0500000US08041,08041,"El Paso County, Colorado",34.4,0.2,32.7,0.4,35.7,0.3
0500000US08059,08059,"Jefferson County, Colorado",40.4,0.3,39.1,0.3,42.3,0.4
0500000US08069,08069,"Larimer County, Colorado",36.0,0.3,34.8,0.4,37.0,0.7
0500000US08077,08077,"Mesa County, Colorado",39.0,0.8,38.2,0.7,40.3,1.2
0500000US08101,08101,"Pueblo County, Colorado",38.6,0.5,37.7,0.7,39.5,1.1
0500000US08123,08123,"Weld County, Colorado",34.1,0.3,33.7,0.3,34.8,0.3
0500000US09001,09001,"Fairfield County, Connecticut",40.4,0.3,39.0,0.5,41.9,0.3
0500000US09003,09003,"Hartford County, Connecticut",40.3,0.3,38.4,0.4,42.0,0.4
0500000US09005,09005,"Litchfield County, Connecticut",47.3,0.3,46.3,0.6,48.4,0.6
0500000US09007,09007,"Middlesex County, Connecticut",45.5,0.3,44.0,0.9,47.0,0.9
0500000US09009,09009,"New Haven County, Connecticut",40.1,0.3,38.3,0.4,41.8,0.5
0500000US09011,09011,"New London County, Connecticut",41.6,0.8,38.9,0.9,44.7,0.7
0500000US09013,09013,"Tolland County, Connecticut",37.5,1.1,36.2,1.3,38.5,1.1
0500000US09015,09015,"Windham County, Connecticut",41.6,1.4,40.6,1.5,42.5,1.0
0500000US10001,10001,"Kent County, Delaware",37.8,0.8,35.9,1.4,39.9,1.2
0500000US10003,10003,"New Castle County, Delaware",38.1,0.4,36.9,0.3,39.4,0.3
0500000US10005,10005,"Sussex County, Delaware",49.4,0.4,47.9,0.8,51.0,0.5
0500000US11001,11001,"District of Columbia, District of Columbia",34.0,0.2,33.9,0.3,34.1,0.2
0500000US12001,12001,"Alachua County, Florida",31.3,0.4,30.5,0.3,32.7,0.6
0500000US12005,12005,"Bay County, Florida",39.9,0.8,38.1,0.9,42.0,1.0
0500000US12009,12009,"Brevard County, Florida",47.2,0.3,45.5,0.2,48.8,0.4
0500000US12011,12011,"Broward County, Florida",40.2,0.2,39.0,0.3,41.1,0.3
0500000US12015,12015,"Charlotte County, Florida",59.2,0.6,58.0,0.8,60.2,0.8
0500000US12017,12017,"Citrus County, Florida",56.3,0.7,55.7,0.9,57.0,1.2
0500000US12019,12019,"Clay County, Florida",40.5,1.1,39.4,2.2,41.2,1.3
0500000US12021,12021,"Collier County, Florida",50.8,0.3,49.5,0.6,52.4,0.7
0500000US12023,12023,"Columbia County, Florida",40.5,1.1,37.9,3.7,44.2,3.9
0500000US12031,12031,"Duval County, Florida",36.2,0.3,34.8,0.2,37.7,0.4
0500000US12033,12033,"Escambia County, Florida",36.7,0.4,35.4,0.3,38.5,0.8
0500000US12035,12035,"Flagler County, Florida",50.6,0.4,50.1,0.7,51.2,2.0
0500000US12053,12053,"Hernando County, Florida",48.8,0.4,47.6,0.6,50.3,0.8
0500000US12055,12055,"Highlands County, Florida",53.4,1.0,53.5,1.0,53.2,2.7
0500000US12057,12057,"Hillsborough County, Florida",37.1,0.2,36.2,0.2,38.1,0.3
0500000US12061,12061,"Indian River County, Florida",53.3,0.6,51.8,2.2,54.2,1.0
0500000US12069,12069,"Lake County, Florida",47.1,0.8,45.4,0.7,48.8,0.7
0500000US12071,12071,"Lee County, Florida",48.7,0.3,47.1,0.4,50.0,0.2
0500000US12073,12073,"Leon County, Florida",31.4,0.4,30.4,0.4,32.3,0.5
0500000US12081,12081,"Manatee County, Florida",48.5,0.5,47.0,0.6,49.8,0.3
0500000US12083,12083,"Marion County, Florida",48.3,0.4,46.9,0.5,49.7,0.3
0500000US12085,12085,"Martin County, Florida",53.0,0.8,51.3,1.2,54.2,0.6
0500000US12086,12086,"Miami-Dade County, Florida",40.1,0.2,38.4,0.3,41.7,0.3
0500000US12087,12087,"Monroe County, Florida",47.1,0.9,47.0,1.6,47.3,1.3
0500000US12089,12089,"Nassau County, Florida",46.4,0.9,45.3,2.4,47.1,0.7
0500000US12091,12091,"Okaloosa County, Florida",37.7,0.6,36.3,0.7,39.1,1.3
0500000US12095,12095,"Orange County, Florida",35.1,0.1,34.3,0.2,35.7,0.2
0500000US12097,12097,"Osceola County, Florida",36.3,0.7,35.0,0.7,37.8,0.8
0500000US12099,12099,"Palm Beach County, Florida",44.8,0.1,42.7,0.3,46.7,0.2
0500000US12101,12101,"Pasco County, Florida",44.6,0.1,43.4,0.4,45.7,0.3
0500000US12103,12103,"Pinellas County, Florida",47.9,0.2,46.4,0.3,49.4,0.2
0500000US12105,12105,"Polk County, Florida",40.4,0.3,39.4,0.5,41.3,0.4
0500000US12107,12107,"Putnam County, Florida",45.5,0.6,42.8,3.6,46.9,1.0
0500000US12109,12109,"St. Johns County, Florida",43.7,0.6,43.6,0.8,43.9,0.9
0500000US12111,12111,"St. Lucie County, Florida",45.1,0.4,43.5,0.4,46.6,0.4
0500000US12113,12113,"Santa Rosa County, Florida",39.8,0.5,39.2,0.9,41.2,0.8
0500000US12115,12115,"Sarasota County, Florida",56.0,0.3,54.6,0.3,57.2,0.7
0500000US12117,12117,"Seminole County, Florida",39.2,0.4,37.8,0.6,40.4,0.4
0500000US12119,12119,"Sumter County, Florida",67.6,0.6,67.2,0.9,67.8,0.8
0500000US12127,12127,"Volusia County, Florida",46.3,0.2,44.8,0.2,48.5,0.3
0500000US12131,12131,"Walton County, Florida",44.5,1.3,41.8,2.0,47.5,2.4
0500000US13013,13013,"Barrow County, Georgia",35.2,0.5,34.1,1.0,36.6,1.4
0500000US13015,13015,"Bartow County, Georgia",37.7,0.9,37.3,2.4,37.9,1.5
0500000US13021,13021,"Bibb County, Georgia",36.0,0.6,35.1,0.5,37.0,0.8
0500000US13031,13031,"Bulloch County, Georgia",29.2,0.6,27.9,1.7,29.9,0.6
0500000US13045,13045,"Carroll County, Georgia",35.5,0.5,35.5,0.9,35.4,0.5
0500000US13047,13047,"Catoosa County, Georgia",40.9,1.2,40.3,1.2,42.1,1.0
0500000US13051,13051,"Chatham County, Georgia",35.4,0.3,33.8,0.6,37.5,0.7
0500000US13057,13057,"Cherokee County, Georgia",39.6,0.8,38.8,1.0,40.6,1.2
0500000US13059,13059,"Clarke County, Georgia",28.3,0.5,28.0,0.9,28.6,0.8
0500000US13063,13063,"Clayton County, Georgia",32.4,0.2,30.5,0.3,34.1,0.5
0500000US13067,13067,"Cobb County, Georgia",36.6,0.3,35.6,0.2,37.5,0.4
0500000US13073,13073,"Columbia County, Georgia",35.7,0.7,33.1,1.7,39.0,2.7
0500000US13077,13077,"Coweta County, Georgia",38.2,1.1,37.4,1.0,39.0,1.1
0500000US13089,13089,"DeKalb County, Georgia",35.9,0.2,34.6,0.1,37.0,0.4
0500000US13095,13095,"Dougherty County, Georgia",35.5,0.4,33.4,1.4,37.5,1.4
0500000US13097,13097,"Douglas County, Georgia",36.7,0.5,35.4,1.0,37.5,0.7
0500000US13113,13113,"Fayette County, Georgia",42.8,1.1,41.4,1.3,44.5,0.9
0500000US13115,13115,"Floyd County, Georgia",37.8,1.0,36.9,1.7,38.1,1.5
0500000US13117,13117,"Forsyth County, Georgia",38.5,0.4,38.1,0.6,38.8,0.6
0500000US13121,13121,"Fulton County, Georgia",35.5,0.2,34.5,0.2,36.5,0.3
0500000US13127,13127,"Glynn County, Georgia",41.7,1.5,40.7,2.4,43.3,1.7
0500000US13135,13135,"Gwinnett County, Georgia",35.3,0.1,34.5,0.2,36.2,0.3
0500000US13139,13139,"Hall County, Georgia",37.0,0.5,35.5,0.4,38.0,0.7
0500000US13151,13151,"Henry County, Georgia",37.1,0.9,36.1,2.2,38.1,0.8
0500000US13153,13153,"Houston County, Georgia",36.0,0.8,33.7,1.2,37.8,1.0
0500000US13157,13157,"Jackson County, Georgia",39.2,0.8,38.2,1.4,40.2,1.3
0500000US13185,13185,"Lowndes County, Georgia",30.4,0.3,29.1,1.4,31.8,1.1
0500000US13215,13215,"Muscogee County, Georgia",34.4,0.3,32.6,0.6,36.6,0.4
0500000US13217,13217,"Newton County, Georgia",36.9,1.6,34.0,2.2,38.9,0.9
0500000US13223,13223,"Paulding County, Georgia",36.1,0.6,34.2,1.2,37.9,2.2
0500000US13245,13245,"Richmond County, Georgia",34.3,0.5,32.6,0.5,37.1,0.5
0500000US13247,13247,"Rockdale County, Georgia",37.1,0.6,36.0,1.2,38.1,2.1
0500000US13255,13255,"Spalding County, Georgia",39.1,0.9,38.5,2.1,39.5,2.2
0500000US13285,13285,"Troup County, Georgia",37.6,2.0,34.1,2.8,41.7,2.4
0500000US13295,13295,"Walker County, Georgia",41.4,1.2,39.4,1.2,43.2,1.5
0500000US13297,13297,"Walton County, Georgia",38.8,1.0,36.6,1.8,40.4,1.3
0500000US13313,13313,"Whitfield County, Georgia",36.1,0.7,35.0,2.3,36.9,2.1
0500000US15001,15001,"Hawaii County, Hawaii",42.5,0.9,41.5,1.2,43.6,1.2
0500000US15003,15003,"Honolulu County, Hawaii",37.9,0.2,36.2,0.2,39.6,0.3
0500000US15007,15007,"Kauai County, Hawaii",40.9,1.0,40.3,0.7,42.2,1.9
0500000US15009,15009,"Maui County, Hawaii",41.5,0.6,40.9,0.8,42.5,1.3
0500000US16001,16001,"Ada County, Idaho",37.0,0.4,36.2,0.4,37.5,0.4
0500000US16005,16005,"Bannock County, Idaho",32.5,0.9,32.0,1.1,32.9,1.3
0500000US16019,16019,"Bonneville County, Idaho",31.9,0.9,31.0,0.8,33.1,1.3
0500000US16027,16027,"Canyon County, Idaho",34.0,0.5,33.2,0.6,34.6,0.4
0500000US16055,16055,"Kootenai County, Idaho",39.9,0.6,39.4,0.7,40.4,0.9
0500000US16083,16083,"Twin Falls County, Idaho",35.5,0.5,33.7,0.7,36.2,0.8
0500000US17001,17001,"Adams County, Illinois",41.6,1.4,39.4,0.7,43.6,0.5
0500000US17019,17019,"Champaign County, Illinois",29.9,0.1,28.0,0.7,31.1,0.6
0500000US17031,17031,"Cook County, Illinois",36.8,0.1,35.6,0.1,37.9,0.2
0500000US17037,17037,"DeKalb County, Illinois",31.2,0.6,30.7,0.6,31.8,1.2
0500000US17043,17043,"DuPage County, Illinois",39.3,0.3,38.0,0.3,40.6,0.3
0500000US17089,17089,"Kane County, Illinois",37.4,0.4,36.4,0.4,38.5,0.5
0500000US17091,17091,"Kankakee County, Illinois",38.8,0.7,37.2,1.3,40.2,0.9
0500000US17093,17093,"Kendall County, Illinois",35.5,0.8,34.9,2.2,36.8,1.7
0500000US17097,17097,"Lake County, Illinois",38.1,0.3,36.8,0.4,39.6,0.6
0500000US17099,17099,"LaSalle County, Illinois",41.2,0.7,40.4,0.7,43.2,1.4
0500000US17111,17111,"McHenry County, Illinois",40.0,0.5,38.8,0.5,41.1,0.8
0500000US17113,17113,"McLean County, Illinois",33.4,0.5,33.0,0.6,33.9,0.8
0500000US17115,17115,"Macon County, Illinois",41.1,0.9,39.8,0.8,42.3,0.8
0500000US17119,17119,"Madison County, Illinois",39.9,0.6,38.7,0.8,41.7,1.0
0500000US17143,17143,"Peoria County, Illinois",37.6,0.5,35.7,0.6,40.0,0.8
0500000US17161,17161,"Rock Island County, Illinois",39.7,0.7,38.6,1.3,41.1,1.0
0500000US17163,17163,"St. Clair County, Illinois",38.1,0.4,36.7,0.5,39.4,1.1
0500000US17167,17167,"Sangamon County, Illinois",40.6,0.7,38.9,1.2,42.3,0.7
0500000US17179,17179,"Tazewell County, Illinois",40.6,0.7,38.7,0.5,41.8,0.7
0500000US17183,17183,"Vermilion County, Illinois",39.8,1.3,37.2,1.9,42.3,1.5
0500000US17197,17197,"Will County, Illinois",37.6,0.2,36.5,0.2,38.9,0.3
0500000US17199,17199,"Williamson County, Illinois",41.4,1.1,41.5,1.8,41.3,1.9
0500000US17201,17201,"Winnebago County, Illinois",40.0,0.5,38.6,1.0,40.9,0.7
0500000US18003,18003,"Allen County, Indiana",36.1,0.3,34.6,0.2,37.7,0.8
0500000US18005,18005,"Bartholomew County, Indiana",37.4,1.7,35.4,0.8,39.2,1.5
0500000US18011,18011,"Boone County, Indiana",37.4,0.7,37.0,1.5,37.7,0.9
0500000US18019,18019,"Clark County, Indiana",38.6,0.9,37.5,1.1,39.6,1.1
0500000US18035,18035,"Delaware County, Indiana",35.5,1.0,32.7,0.7,37.9,1.6
0500000US18039,18039,"Elkhart County, Indiana",35.7,0.4,34.5,0.4,36.8,0.6
0500000US18043,18043,"Floyd County, Indiana",39.4,0.7,36.8,1.3,41.3,1.1
0500000US18053,18053,"Grant County, Indiana",41.1,1.4,41.2,2.1,41.0,1.9
0500000US18057,18057,"Hamilton County, Indiana",37.3,0.5,36.6,0.5,38.1,0.6
0500000US18059,18059,"Hancock County, Indiana",40.8,1.0,40.2,2.6,41.1,1.1
0500000US18063,18063,"Hendricks County, Indiana",37.7,0.6,36.7,1.2,38.6,1.0
0500000US18067,18067,"Howard County, Indiana",41.8,1.0,40.2,1.0,43.5,1.1
0500000US18081,18081,"Johnson County, Indiana",38.0,0.7,37.0,1.0,38.9,0.8
0500000US18085,18085,"Kosciusko County, Indiana",38.2,1.0,36.9,1.2,39.8,1.5
0500000US18089,18089,"Lake County, Indiana",39.4,0.5,37.8,0.4,40.8,0.5
0500000US18091,18091,"LaPorte County, Indiana",39.6,0.8,38.4,0.9,41.9,2.0
0500000US18095,18095,"Madison County, Indiana",41.1,0.8,40.2,1.0,42.7,1.0
0500000US18097,18097,"Marion County, Indiana",34.4,0.1,33.2,0.2,35.5,0.1
0500000US18105,18105,"Monroe County, Indiana",29.6,0.5,27.9,0.6,31.2,0.8
0500000US18109,18109,"Morgan County, Indiana",42.6,1.4,41.3,1.7,43.8,0.6
0500000US18127,18127,"Porter County, Indiana",38.8,0.5,37.4,1.0,40.1,0.7
0500000US18141,18141,"St. Joseph County, Indiana",36.9,0.5,35.6,0.8,38.2,0.4
0500000US18157,18157,"Tippecanoe County, Indiana",28.0,0.5,26.8,0.6,29.5,0.6
0500000US18163,18163,"Vanderburgh County, Indiana",37.5,0.5,36.5,0.8,38.7,1.3
0500000US18167,18167,"Vigo County, Indiana",36.2,0.3,34.3,0.8,37.3,1.1
0500000US18177,18177,"Wayne County, Indiana",40.9,1.1,38.5,1.3,43.7,2.2
0500000US19013,19013,"Black Hawk County, Iowa",35.3,0.5,34.0,1.0,36.1,1.0
0500000US19049,19049,"Dallas County, Iowa",35.8,0.9,34.2,1.0,37.0,1.3
0500000US19061,19061,"Dubuque County, Iowa",38.3,1.3,36.5,0.9,40.3,1.0
0500000US19103,19103,"Johnson County, Iowa",29.9,0.4,29.5,0.5,30.8,0.9
0500000US19113,19113,"Linn County, Iowa",37.9,0.6,36.7,0.5,39.2,1.0
0500000US19153,19153,"Polk County, Iowa",35.5,0.2,34.7,0.3,36.2,0.3
0500000US19155,19155,"Pottawattamie County, Iowa",39.7,1.0,38.4,0.6,41.9,1.2
0500000US19163,19163,"Scott County, Iowa",39.0,0.7,37.9,0.8,39.9,0.7
0500000US19169,19169,"Story County, Iowa",27.3,0.6,25.4,1.4,29.6,1.4
0500000US19193,19193,"Woodbury County, Iowa",35.8,0.6,34.8,1.1,36.8,1.2
0500000US20015,20015,"Butler County, Kansas",39.1,1.2,36.8,1.2,40.6,1.2
0500000US20045,20045,"Douglas County, Kansas",29.9,1.0,29.3,1.7,30.1,1.1
0500000US20091,20091,"Johnson County, Kansas",37.7,0.3,36.7,0.3,38.9,0.4
0500000US20103,20103,"Leavenworth County, Kansas",37.8,0.9,36.6,0.9,39.6,1.4
0500000US20161,20161,"Riley County, Kansas",24.8,0.6,24.5,0.7,25.4,1.4
0500000US20173,20173,"Sedgwick County, Kansas",35.5,0.2,34.3,0.3,36.7,0.4
0500000US20177,20177,"Shawnee County, Kansas",39.2,0.5,36.9,0.9,40.9,0.9
0500000US20209,20209,"Wyandotte County, Kansas",34.0,0.4,33.1,0.6,34.6,0.3
0500000US21015,21015,"Boone County, Kentucky",37.7,0.7,36.5,0.7,39.3,1.0
0500000US21029,21029,"Bullitt County, Kentucky",40.0,0.9,38.6,1.4,42.0,2.0
0500000US21037,21037,"Campbell County, Kentucky",37.9,0.5,37.2,0.6,39.1,1.1
0500000US21047,21047,"Christian County, Kentucky",27.8,0.8,25.6,0.6,32.3,0.9
0500000US21059,21059,"Daviess County, Kentucky",38.8,1.5,37.7,0.8,40.4,1.6
0500000US21067,21067,"Fayette County, Kentucky",34.3,0.3,33.2,0.4,35.7,0.3
0500000US21093,21093,"Hardin County, Kentucky",37.2,0.7,35.9,1.0,37.8,1.2
0500000US21111,21111,"Jefferson County, Kentucky",38.1,0.3,36.5,0.3,39.9,0.4
0500000US21117,21117,"Kenton County, Kentucky",37.1,0.5,35.4,0.5,38.8,0.9
0500000US21145,21145,"McCracken County, Kentucky",43.1,1.4,42.1,1.8,43.7,1.4
0500000US21151,21151,"Madison County, Kentucky",34.3,0.5,33.7,0.9,34.7,0.6
0500000US21185,21185,"Oldham County, Kentucky",38.5,1.1,38.2,1.3,38.9,1.5
0500000US21227,21227,"Warren County, Kentucky",32.5,0.6,31.6,1.2,33.0,1.2
0500000US22005,22005,"Ascension Parish, Louisiana",35.4,0.7,35.1,1.1,35.6,1.7
0500000US22015,22015,"Bossier Parish, Louisiana",35.2,0.4,34.5,0.5,35.8,0.9
0500000US22017,22017,"Caddo Parish, Louisiana",37.2,0.5,35.5,0.4,39.1,1.1
0500000US22019,22019,"Calcasieu Parish, Louisiana",35.9,0.4,34.5,0.6,36.9,0.9
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",33.8,0.4,32.5,0.5,35.6,0.3
0500000US22045,22045,"Iberia Parish, Louisiana",35.3,2.3,35.1,3.6,35.3,2.2
0500000US22051,22051,"Jefferson Parish, Louisiana",39.1,0.4,37.4,0.5,40.7,0.4
0500000US22055,22055,"Lafayette Parish, Louisiana",35.1,0.2,34.5,0.3,35.8,0.5
0500000US22057,22057,"Lafourche Parish, Louisiana",37.3,0.8,36.1,1.3,39.3,1.3
0500000US22063,22063,"Livingston Parish, Louisiana",36.4,0.5,34.4,1.8,38.2,0.9
0500000US22071,22071,"Orleans Parish, Louisiana",36.7,0.3,36.1,0.3,37.3,0.4
0500000US22073,22073,"Ouachita Parish, Louisiana",35.6,0.5,34.1,0.6,36.9,0.9
0500000US22079,22079,"Rapides Parish, Louisiana",37.5,0.6,35.2,0.5,39.8,0.8
0500000US22097,22097,"St. Landry Parish, Louisiana",36.5,1.2,34.3,0.9,39.2,1.7
0500000US22103,22103,"St. Tammany Parish, Louisiana",40.2,0.4,39.0,0.6,41.1,0.6
0500000US22105,22105,"Tangipahoa Parish, Louisiana",35.2,0.3,34.3,0.8,35.6,0.5
0500000US22109,22109,"Terrebonne Parish, Louisiana",35.8,0.5,35.5,1.2,35.9,1.1
0500000US23001,23001,"Androscoggin County, Maine",41.2,1.2,39.5,1.2,42.6,1.3
0500000US23003,23003,"Aroostook County, Maine",47.3,0.5,46.0,0.7,48.6,0.5
0500000US23005,23005,"Cumberland County, Maine",41.6,0.4,40.1,0.8,42.9,0.7
0500000US23011,23011,"Kennebec County, Maine",44.3,0.4,43.4,0.5,45.0,0.4
0500000US23019,23019,"Penobscot County, Maine",42.2,0.5,39.5,1.4,44.0,0.8
0500000US23031,23031,"York County, Maine",45.1,0.3,42.9,0.6,46.7,0.5
